id,user_rating,user_name,user_profile,user_review,user_reviewdate,user_staydate
26,5.0,Dave M,https://www.tripadvisor.ca/Profile/davemW2089NT,"Comfortable friendly and right at northern edge of Whistler Lower Village Stayed two nights in July and enjoyed the room.  301 was a one room suite, with a balcony overlooking the pool area: surprisingly quiet.  Two burner stove, small refrigerator, microwave oven, sink.  Keurig coffee maker with two free pods per day, hot water carafe, a few tea', '…",Jul. 2018, July 2018
26,4.0,Alan R,https://www.tripadvisor.ca/Profile/alanrM9879TD,"Great hotel, well situated and good amenities A great hotel for a stay in Whistler marred only by some idiots outside with a “boom” box and a night receptionist unwilling to do anything about it. For those arriving by car who are planning on using the  hotel parking pull into main street and take the first parking spot you', '…",Jul. 2018, July 2018
26,5.0,ian b,https://www.tripadvisor.ca/Profile/ianbH8841GZ,"Pity just one night We really enjoyed our short time staying here staff were great and room very comfortable, some bonehead shouting his mouth off at night woke us and when we mentioned to reception in the morning they were very sympathetic and immediately cancelled our overnight parking charges so', '…",Jul. 2018, June 2018
26,5.0,ViktorasZ,https://www.tripadvisor.ca/Profile/ViktorasZ,"one of The great place to stay Enjoyed time in this hotel. Great location, clean rooms, pet friendly. Staff really friendly, big rooms and comfortable bed. Rooms by it self feels modern and not old, highly recommend! One minor thing is that they do not have breakfast, but there is plenty places around",Jul. 2018, July 2018
26,5.0,l2vacay,https://www.tripadvisor.ca/Profile/l2vacay,"Summer vacay/stay A smallish hotel with personality!  We stayed over Canada Day. Staff were all very friendly and professional. Room was small - but very clean.  We loved the summit lodge primarily because of the little touches - happy hour, candy bar, unlimited hot chocolate/coffee. You’d never', '…",Jul. 2018, July 2018
26,5.0,NarellefromBundy,https://www.tripadvisor.ca/Profile/NarellefromBundy,"Highly Recommend  We stayed here for 2 nights - the first night we had a queen bed with a pull out couch - we requested an upgrade and one was organised without cost and our luggage moved while we were on tour. The towels were amazing ... a small thing I know but when you have been travelling for', '…",Jul. 2018, July 2018
26,5.0,nikkibrod,https://www.tripadvisor.ca/Profile/nikkibrod,"Excellent hotel! My family and I stayed at the Summit Lodge and we had a wonderful stay! The staff were very friendly and helpful, especially Zaldy (houseman) and Maureen (Supervisor)! Andrea at the front desk was also very helpful. The room was always clean and pleasant. The location is', '…",Jul. 2018, July 2018
26,5.0,Sharnatucker,https://www.tripadvisor.ca/Profile/Sharnatucker,"Miss . Sharna Tucker Back in February I stayed here with my partner. This would have to be the cutest boutique hotel I’ve ever EVER stayed in ! I was so surprised with the level of care taken to make us feel welcome by their staff. Jaimie-Lee was very extremely lovely and helpful with directions,', '…",Jul. 2018, February 2018
26,5.0,cfitch2018,https://www.tripadvisor.ca/Profile/cfitch2018,"quirky, fun, relaxing.. amazing hotel! Summit Lodge is hands down the best hotel in Whistler. It is unique to any other place you can stay. I absolutely love the interior of the hotel - the rooms are so big, you don't even feel like your staying in a hotel room.. more like a mini loft. The staff were all so friendly"", '…",Jun. 2018, June 2018
26,5.0,TomNIwona,https://www.tripadvisor.ca/Profile/TomNIwona,"A brilliant hotel in a central location with friendly staff My wife and I recently visited this hotel on our honeymoon for 2 days and had a lovely time. The hotel is clean, the staff extremely friendly, and the rooms of excellent quality.   On arrival we found that the staff had gone the extra mile and left a card in our room, along with', '…",Jun. 2018, June 2018
26,3.0,Luciana L,https://www.tripadvisor.ca/Profile/916lucianal,"Regular Good location around the vila , regular structure that should start being renovated , public parking near for 5usd a day. They have bike for rental , first hour free , not so good is the employee of the rental bike store at hotel , really rude and seems not satisfied with his', '…",Jun. 2018, June 2018
26,5.0,MtnChick75,https://www.tripadvisor.ca/Profile/MtnChick75,"Cute hotel Cute & quaint hotel that is close to everything. We just left our skis in the car so I am not sure what the ski storage is like ... but it was only a 5 min walk to the base of the lifts with our gear. My other half enjoyed the small candy bar that they put out in the afternoons.', '…",Jun. 2018, March 2018
26,5.0,NJBP1,https://www.tripadvisor.ca/Profile/NJBP1,"Wonderful hotel I’ve stayed in the Summit Lodge hotel for 2 nights, the staff was super friendly and very helpful. The rooms are big, have a sofa, a kitchen and a balcony. Just had one small complaint and they solved it within 5 minutes. The location is perfect, everything within walking', '…",Jun. 2018, June 2018
26,5.0,Aaron C,https://www.tripadvisor.ca/Profile/aaroncD9944VO,"Best boutique hotel in Whistler Every chance we get to visit heaven on earth Whistler, Summit Lodge has always been on the top of our team’s list. Located inside the village, the staff are always friendly, the room is designed to feel cozy and functional, Kuma too really enjoyed it, every time.  Big shoutout', '…",Jun. 2018, June 2018
26,3.0,Sara M,https://www.tripadvisor.ca/Profile/1985SaraM,"More style than substance Booked this hotel on the strength of the Tripadvisor ratings but, while it all looks very slick and stylish, we were left feeling disappointed and undervalued as guests. First, the pros: - location can't be faulted, it's within easy walking distance of everything in Whistler"", '…",Jun. 2018, June 2018
26,5.0,Lorraine S,https://www.tripadvisor.ca/Profile/G1783NClorraines,"Best staff and hotel ever. We had an absolute fantastic time.  The staff, Dustin, Peter, Emma, Brogan, David, Lucas, too many to mention, they were all amazing above and beyond.  You guys are awesome.  The rooms were immaculate and very comfortable.  Thank you so much for a fantastic stay.  Tony, you have', '…",Jun. 2018, June 2018
26,5.0,Allyandlynx,https://www.tripadvisor.ca/Profile/Allyandlynx,Look forward to returning Absolutely loved staying here so much that I left my accommodation in Vancouver early to revisit. Staff very friendly & helpful. Beds very comfy and the coffee in the lobby was great. Will definitely be back next year.,Jun. 2018, June 2018
26,5.0,MissingCubaAlready,https://www.tripadvisor.ca/Profile/MissingCubaAlready,"We look forward to staying here for Tough Mudder every year!! So many awesome things to say about this hotel!  We are repeat customers every year for Tough Mudder weekend. They provide a discount for returning customers, they held our favorite room for us, and they always welcome our dog with open arms! There are so many fun little extras,', '…",Jun. 2018, June 2018
26,5.0,TimandKath,https://www.tripadvisor.ca/Profile/TimandKath,"Amazing second stay at the Summit Lodge This is the second time we have stayed at Summit Lodge when visiting Whistler (all the way from Australia!) and this time when we went we also took friends.  We all had the most amazing experience.  Upon check in, we were upgraded to a king suite which was absolutely lovely.  As', '…",Jun. 2018, May 2018
26,3.0,Beta T,https://www.tripadvisor.ca/Profile/BetaT,"Nice place, but disappointed in seeing blood on the drapes. I usually stay at Pan Pacific, but decided to try Summit Lodge because of the good reviews.  It is indeed a nice place. Location is unbeatable. Love that it is right above my favorite restaurant, Elements Taps. Happy that I had complementary hour bike rental, although they don't"", '…",Jun. 2018, June 2018
26,4.0,Jonno_1962,https://www.tripadvisor.ca/Profile/Jonno_1962,"Short stay in Whistler Very comfortable hotel, well located for exploring Whistler. Nice pool and jacuzzi. Coffee machine in the lobby produce very good coffee. Our room also had a useful small kitchenette. Could do with a gym.",Jun. 2018, June 2018
26,5.0,EY9t9,https://www.tripadvisor.ca/Profile/EY9t9,"Perfect! Had a great stay with wife and 2 kids. Got a room on the top floor with a good view of the mountains from the balcony.   The complementary candies and hot drinks at the lobby was a nice touch. The coffee machine had a nice selection of drinks including hot chocolate which the', '…",Jun. 2018, May 2018
26,5.0,FrequentFlyer2030,https://www.tripadvisor.ca/Profile/FrequentFlyer2030,"A perfect stay Loved staying at the Summit Lodge. You can tell the staff really care and their attention to detail is incredible. They are very accommodating and I loved all the special touches each night, it was a real treat. Wish I could have stayed for longer!",Jun. 2018, June 2018
26,4.0,LondonCaraLondon,https://www.tripadvisor.ca/Profile/LondonCaraLondon,"Nice facilities, great location I have stayed in a number of 4+ star hotels in a short space of time during my trip to Canada, so I have a good feel for the competition. Overall I was happy with my stay at the Summit Lodge. Pros - Fabulous, convenient location. Friendly staff. Nice looking hotel. I was pleased', '…",Jun. 2018, June 2018
26,5.0,April C,https://www.tripadvisor.ca/Profile/AprilC387,"Great visit! We stayed for 2 nights at this great hotel with our family of 4, and our dog! The hotel is decorated very well, and the staff is friendly. I love that it is close to everything, and walking to restaurants and shops is very easy. The hotel also has bike and scooter rentals, so', '…",Jun. 2018, May 2018
26,5.0,Dani_lovesaholiday,https://www.tripadvisor.ca/Profile/Dani_lovesaholiday,"Perfect experience! We visited Whistler in May and stayed at The Summit Lodge. It was beautiful, convenient parking downstairs & always friendly faces on the front desk. Jamie checked us in and she was a delight. There was 4 of us staying in one room, the room was perfect! Plenty of room with a', '…",Jun. 2018, May 2018
26,5.0,insearchofit,https://www.tripadvisor.ca/Profile/insearchofit,"Oh so good. With close to a 100 hotel reviews, this one is in my top 5.  From the exquisite taste in décor to the free coffee area to the location to the genuine staff to the ultra comfortable beds to the need to live there forever; I recommend it 100%. Don't spend up to $10million on a"", '…",Jun. 2018, May 2018
26,1.0,reevster,https://www.tripadvisor.ca/Profile/reevster,"Re-Sold our Room ! Booked this hotel in Nov 2017, 6 months before our holiday. We carefully selected the Summit Lodge as it suited all our needs on a special trip to Canada.  We were contacted 2 months before our holiday to say the room had been resold as part of a group booking by their Sales', '…",May 2018, May 2018
26,5.0,gordonl463,https://www.tripadvisor.ca/Profile/gordonl463,"Our fourth visit to this wonderful hotel This hotel is just perfect. What a welcome when we checked in. Charming helpful people. We had a small suite provided, and this was just to die for. Comfortable beds, delightful lounge balcony. Very very clean and delightful towel folding by our room attendant. Great easy safe', '…",May 2018, May 2018
26,5.0,Abby B,https://www.tripadvisor.ca/Profile/RichardDng,"This place is les perfect. Everything about this place makes me happy. The lobby smells like heaven. The rooms are clean and we had our own little kitchen! We got upgraded. We brought our dog and he snoozed REAL good. The hot tub was fun, the pool was cold, it snowed the whole time and I just loved it.', '…",May 2018, January 2018
26,4.0,Em R,https://www.tripadvisor.ca/Profile/818emr,"Pleasant Surprise! My husband and I stayed here with our big furry pup last July and were pleasantly surprised by how charming and cozy this hotel was. Very dog friendly which is much appreciated (treats etc waiting for him in the room), funky little ugly dolls on the beds added a fun touch. ', '…",May 2018, July 2017
26,4.0,Laura S,https://www.tripadvisor.ca/Profile/B7593FNlauras,"Whistler get away with the dog Great little boutique hotel in fabulous location. Adorable welcome package for our dog including bowls, treats and a toy. Room was cozy & well appointed. Bed was very comfortable and not much noise if you close the windows. Very friendly staff who obviously love having dogs come', '…",May 2018, May 2018
26,5.0,Sayla,https://www.tripadvisor.ca/Profile/Sayla,"Funky Hotel in the Heart of the Village that is Pet Friendly! We stayed overnight as a mini-getaway for our wedding anniversary.  We brought our dog with us, and were pleasantly surprised at how dog-friendly the hotel is.  We arrived a bit early, but were able to check in with a minimal wait to get our bags out of the car so we could get', '…",May 2018, May 2018
27,5.0,AmirHY,https://www.tripadvisor.ca/Profile/AmirHY,"What a great hotel This was my third visit to this establishment and its still great. The service, the location, the fitness center, the restaurant, the whiskey bar and the room, everything was spot on and I always try and find a flaw somewhere. Would definitely stay here again.",Mar. 19, March 2019
27,5.0,reeder93,https://www.tripadvisor.ca/Profile/reeder93,"Amazing Stay!! Can’t Thank Manager Gillian Enough.    The Suite provided for my family was amazing!!   High quality all around, Club Level was awesome also.     When considering a Toronto hotel Stay the Delta should be top of the list.  ",Mar. 19, March 2019
27,5.0,Lynn G,https://www.tripadvisor.ca/Profile/290lynng,Night out Just loved it here the slide was so much fun I have stayed here many times always my go to hotel when in toronto  very friendly right downtown can get everywhere fast only thing I'd suggest is faster service at front desk,Mar. 19, April 2018
27,4.0,MegDaley,https://www.tripadvisor.ca/Profile/MegDaley,"Great Stay with Spectacular Views! Great stay in a corner king soaker room which had incredible views of the CN Tower and over the skyline of many skyscrapers. Was lovely to sit in the bath and look over the city while the sun was setting! Great location, very close to the CN Tower, Rogers Centre and Scotiabank', '…",Mar. 19, March 2019
27,5.0,robert l,https://www.tripadvisor.ca/Profile/robertlS3686WN,"EXCELLENT HOTEL We had an excellent stay at the Delta Marriott, Toronto. The concierge staff was excellent led by Genevieve. We were treated to a beautiful room and a remarkable view. Overall, it was a wonderful stay. Highly recommended.",Mar. 17, February 2019
27,4.0,luv2travelBarrie,https://www.tripadvisor.ca/Profile/luv2travelBarrie,"Great Location! Just returned from a 1 night visit.  We booked a double city view but ended up with a nice view of the lake.  Room was spacious with two true comfy queen beds. Everything was really clean and relatively modern.  Shower had decent pressure and lots of hot water.  There was', '…",Mar. 16, March 2019
27,5.0,Wendy D,https://www.tripadvisor.ca/Profile/wendyd301,"Excellent Hotel Second time staying here and each time we have had a room with a tub facing the CN Tower.  The views are amazing, hotel very clean, rooms very spacious and staff helpful.    The first time we stayed our room was not ready, which didn't bother us, we chose to wait in the bar.  As"", '…",Mar. 16, March 2019
27,4.0,Quel,https://www.tripadvisor.ca/Profile/GSQuel,"Would have been 5 stars but.... Stayed here for a night while attending a Raptors game. The hotel is gorgeous and its nicely located with PATH connecting. The path was extremely convenient to eat,walk around and get to the game. The rooms are spacious and nice. Now for the BUT..I had to move a chaise and found', '…",Mar. 16, March 2019
27,4.0,Stephiebee123,https://www.tripadvisor.ca/Profile/Stephiebee123,"A pleasant stay, some minor problems We stayed over March break. Family of 5. The hotel is clean and in a convenient location. Literally steps to the CN Tower and ripleys aquarium. The views from the room are nice. The rooms are definitely on the small side, but are nice. Staff are not very friendly. They don’t', '…",Mar. 15, March 2019
27,4.0,Mark C,https://www.tripadvisor.ca/Profile/Z9004VWmarkc,"Location, Location Stayed at Delta as we went to Leafs vs Chicago hockey game.  The hotel is very clean and the location is fabulous.  The only negative is the battery died on the room door and we missed the first 5 minutes of hockey game as we could not get in to get changed.  The elevator are', '…",Mar. 14, March 2019
27,5.0,JewelDestinations,https://www.tripadvisor.ca/Profile/JewelDestinations,"Back for Another Stay Stayed at Delta a couple of years ago and we loved it so much that we booked another stay. To our surprise, it was just as good as the first time. The hotel is very clean, is not run down by any means which tends to happen to any hotel, over time, and concierge service is', '…",Mar. 11, February 2019
27,3.0,galvatronic,https://www.tripadvisor.ca/Profile/galvatronic,"Close to airport Business trip.Old and dated but everything you needed, bed was comfortable.breakfast buffet was really good for 10.00. Location had Starbucks and a lounge there was a gym and  Nice pool. A few good restaurants within walking distance.  And a gas station next door. We walked', '…",Mar. 8, March 2019
27,4.0,Patagon Turister,https://www.tripadvisor.ca/Profile/patag0nturister,"Very Good location Had planned a staycation gateway in the city. The location is the best thing, steps to Ripley's Aquarium and also steps to ACC (now Scotiabank Arena, but to me will always be ACC) We had a Junior Suite, very nice overlooking the CN Tower. The two things it could be better is the"", '…",Mar. 5, May 2018
27,5.0,Real Honest Reviews 101,https://www.tripadvisor.ca/Profile/realhonestreviews101,"Newest Hotel in Toronto This is a brand new hotel which was built 4 years ago and is one of the nicest Delta Hotels I've stayed at.   It is expensive on weekends and you may not think it is worth the money but the hotel has everything you need for your stay in Toronto.   No issues or complaints at all,"", '…",Mar. 5, January 2019
27,5.0,mericachase,https://www.tripadvisor.ca/Profile/mericachase,"Great hotel anytime of year! Spent three nights here to attend a Raptors game and do some sightseeing - we flew in from NB and left our winter coats at home - everything we needed and everywhere we wanted to go was accessible thru the path - from the Eaton Center to the Scotia bank arena to the UP express -', '…",Mar. 2, February 2019
27,5.0,maryjoan-10,https://www.tripadvisor.ca/Profile/maryjoan-10,"LUXURY AND QUALITY Everything about this hotel screams luxury and quality The lobby and rooms are tastefully designer quality. The staff is exceptional .Lisa who registered requests for the room was friendly and helpful. David at check-in was outstanding. His smile is welcoming.He confirmed', '…",Feb. 2019, February 2019
27,4.0,MBB50,https://www.tripadvisor.ca/Profile/MBB50,"Convenient to Scotia areana Stayed for one night to see the Leafs. Rooms are very nice, walking distance to arena. Parking is convenient. The restaurant is great and make sure to serve you before game.  Stay here a lot since have seasons tickets and never had bad experience. Only criticism would be', '…",Feb. 2019, December 2018
27,3.0,ajvanawesome,https://www.tripadvisor.ca/Profile/ajvanawesome,"Central and clean Very clean and modern hotel in a central location. We booked a single king room, city view, with the breakfast buffet add on. We would consider staying here again. Just a few comments to make on this hotel/area:  - The bed was extremely comfortable and the room was surprisingly', '…",Feb. 2019, February 2019
27,4.0,Christina G,https://www.tripadvisor.ca/Profile/447christinag,"Busy good location If you are going to event at Rogers Centre, Scotiabank centre or harbour front. Went Family Day weekend- crazy busy,  Rooms spacious, lovely linens and bedding. Pool small and noisy but good for children, don’t go in hot tub if “foam “ on surface and children need to be', '…",Feb. 2019, February 2019
27,3.0,Shawn R,https://www.tripadvisor.ca/Profile/Mariodestaphante,"stayed over 25 times or more been so many times , lost count .    its a great location , one thing that been grinding me lately is the prices ,   use round numbers as an example   booked 3 months ago and 2 nights where just over $800 with taxes and breakfast - checked rates randomly again a month before and', '…",Feb. 2019, February 2019
27,5.0,John O,https://www.tripadvisor.ca/Profile/JohnO432,"Great service The staff is exceptional here. Always making sure your stay is pleasant. From check in process where they ask and confirm the details or options. They work on making you satisfied with the process. It is a great place to people watch. Lots of flight crews from various airlines', '…",Feb. 2019, February 2019
27,5.0,tripplanner44,https://www.tripadvisor.ca/Profile/tripplanner44,"Weekend Getaway  Stayed February 8-10 2019. It was a perfect stay, from top to bottom. I am a travel agent and have stayed in a lot of the hotels in Toronto and this was by far the best hotel stay I have had in a long time. Self park was easy and convenient, and the front desk staff greeted us', '…",Feb. 2019, February 2019
27,5.0,Caitiea123,https://www.tripadvisor.ca/Profile/Caitiea123,"Great night with an excellent view We were extremely happy to be able to check in early and organize our things before our outings. We were greeted right when we entered into the lobby and Marina at the front desk was very friendly and helpful! Great experience!   Our corner room provided amazing views of the', '…",Feb. 2019, February 2019
27,5.0,ontherock3,https://www.tripadvisor.ca/Profile/ontherock3,"Great stay again Just stayed here for 3 days, Feb 1st-4th.  Another great stay here, beds are very comfortable, the rooms and all of the hotel is very clean.  We stayed on the 40th floor with a great view of the Lake and Toronto Island, we loved watching the planes land.   We went to the Leafs', '…",Feb. 2019, February 2019
27,5.0,redhedtraveller,https://www.tripadvisor.ca/Profile/redhedtraveller,"Nice, comfortable, convenient stay at the Delta I stayed at the Delta hotel for one night while visiting Toronto with my son.   We walked from Union Station, which connects with the Skypath (easy to follow directions) and it was less than a 10 minute walk. The Skypath connects with the 2nd floor of the hotel...we never had to', '…",Feb. 2019, January 2019
27,5.0,Michael Y,https://www.tripadvisor.ca/Profile/yangbness,"Perfect business hotel for downtown Toronto Stayed here recently and was very impressed. Had never stayed in a Delta before and found the front desk check-in quick & efficient, the location ideal for walking to/from the business district, very nicely appointed inside the room, and fantastic views of the water and CN', '…",Feb. 2019, January 2019
27,4.0,Antonio E R,https://www.tripadvisor.ca/Profile/AntonioR1978,"Great in many ways Excellent service, really remarkable.  The rooms are comfortable and clean, it has a couple of restaurants inside and is next to the CN Tower.  Great view of the lake from upper rooms, well located: walking distance from downtown.  Definitely would stay here again.",Feb. 2019, December 2018
27,4.0,David M,https://www.tripadvisor.ca/Profile/davidmE7643DG,"Almost Perfect  Fabulous location with great amenities. For anyone working downtown the added bonus of never having to go outside (it’s connected to the PATH) makes it so convenient in the winter. Staff are always great at this hotel and the food is incredible.   The only real downside are the', '…",Feb. 2019, February 2019
27,5.0,oliveremily,https://www.tripadvisor.ca/Profile/oliveremily,"Another great stay! I spent two nights (an extra one because of the snowstorm). This is my second stay at the Delta. I returned because the location (attaches to Union Station and so close to the airport train) is ideal. The WiFi is great, the staff are helpful, the room has great workspace, and', '…",Jan. 2019, February 2019
27,5.0,MegaBruno,https://www.tripadvisor.ca/Profile/Megabruno1994,"Delta‘s Flagship I can still remember when the Delta Toronto opened a few years ago, just in time for the corporate to get rid of the bland and mediocre Chelsea from their portfolio.  The Delta Toronto is not a luxury wanna-be, instead they put a lot of effort to maximize their rooms‘', '…",Jan. 2019, August 2018
27,5.0,tbaygirl81,https://www.tripadvisor.ca/Profile/tbaygirl81,"Excellent Hotel, Great location! Wonderful Service We are frequent visitors of the hotel. We initially had a 12 day stay when my husband had surgery at Toronto Western Hospital. Upon his discharge from hospital and subsequent nights spent in the hotel, we were treated with so much dignity and respect. We required late night', '…",Jan. 2019, August 2018
27,5.0,kristi m,https://www.tripadvisor.ca/Profile/155kristim,"Perfect Location, Beautiful Accommodations! We stayed at the Delta for a week long trip to Toronto. We had a beautiful lakeside view. The staff were extremely accommodating and polite. We spoke with the concierge and were given great advice for our trip and discounts to local attractions.",Jan. 2019, January 2019
27,4.0,Margaret A,https://www.tripadvisor.ca/Profile/MargaretA249,"Clean, comfortable and quiet Hotel is in a good location. Room was clean, comfortable but very small. Shower only in the bathroom. King bed was comfortable but the pillows were too overstuffed for my liking. Check in and check out was effortless. Would not hesitate to stay here again.",Jan. 2019, January 2019
27,5.0,cindy s,https://www.tripadvisor.ca/Profile/sportsmom2016,"Amazing trip in Toronto Everything about our stay at the Delta Hotel was incredible.  The room was very clean, tastefully decorated and what a view.  We were on the 45th floor.  Our room included access to the Club Lounge.  This was a great spot to sit and look out over the city, grab a coffee and', '…",Jan. 2019, January 2019
27,4.0,Karjamz,https://www.tripadvisor.ca/Profile/Karjamz,"Great hotel ~ perfect location for sporting events Our family recently stayed at the Delta.  We all loved the hotel not only because of its location to many things downtown Toronto has to offer, but also because of the view we had of Lake Ontario from a high floor room as well as the cleanliness of our rooms (spotless to be', '…",Jan. 2019, January 2019
27,5.0,realsigje,https://www.tripadvisor.ca/Profile/realsigje,"Comfortable bed, quality view, excellent service On a business trip to Toronto, and experienced this delightful hotel. First off, every year they do clean the  hot tub and so there is a week that it's out of service. This is a good thing because it means they do regular maintenance that many hotels kind of skip out on. If this"", '…",Jan. 2019, January 2019
27,5.0,Dan D,https://www.tripadvisor.ca/Profile/dandO7793FE,"WOW I stayed here recently with my family to attend a function at the Scotia Bank Arena.  I knew it was close, but didn't realize just how close, close was.  We were able to either take the PATH and stay warm and dry, or walk outside.  This is an awesome hotel to base yourself out"", '…",Jan. 2019, December 2018
27,3.0,Andre M,https://www.tripadvisor.ca/Profile/AndreM1027,"Hot tub out of service and room not cleaned during stay Nice hotel, but room has not been cleaned for 2 days now. I was fine that it wasn’t cleaned after first night as I agreed to that on check in, but was told my bed would be changed and towels refreshed on day 2. Nope. Bed not made, no new towels no replacement of coffee and to', '…",Jan. 2019, January 2019
27,5.0,mcgfi,https://www.tripadvisor.ca/Profile/mcgfi,"Really pleasant stay at Delty by Mariott Toronto I had a lovely solo stay on a (leisure) break for my first time in Toronto at the Delta by Marriott. Check-in and check-out were pleasant and water was distributed to people waiting in line - a nice courtesy. My room was lovely - I had booked a standard room and felt lucky to', '…",Jan. 2019, October 2018
27,5.0,zyclethe,https://www.tripadvisor.ca/Profile/zyclethe,"Five star! Extraordinary Short one night say in May 2018 as Platinum (now Platinum Premier) member. We received an upgrade to a suite with marvelous view. Among all the times we visit the front desk, we received warm welcome and help.   As part of the Platinum membership, we had access to the club', '…",Jan. 2019, May 2018
27,5.0,Canada044,https://www.tripadvisor.ca/Profile/Canada044,"Luxurious, local and welcoming Easy to get to from Union Station.  Beautiful room on the 36th floor provided a fantastic view of the city.  Lovely welcome each time we entered the hotel.  Helpful concierge gave directions, checked us out and was friendly.  Starbucks in the lobby along with the SoCo restaurant', '…",Jan. 2019, December 2018
27,5.0,Chris F,https://www.tripadvisor.ca/Profile/M106WMchrisf,"1st class, A1, 5 Star Stay at the Delta by Marriot Spent a Saturday night In town for a Leaf game. Hotel exceeded all expectations and then some. Accommodating staff, friendly, clean, pool/hot tub was awesome, free bottled water, warm robes sent up to the room. Room service breakfast was AMAZING. There was nothing bad about this', '…",Jan. 2019, January 2019
27,4.0,boymomBDA,https://www.tripadvisor.ca/Profile/amandas347,"Great location, super staff - we will be back! We were in room 3315 - amazing view!  The check in desk was super friendly and welcoming, as were all of your staff.   The things that kept this from being rated higher were:  1. The bathroom sliding door is not really safe for kids (we have young kids and one nearly pinched', '…",Jan. 2019, January 2019
27,5.0,AdrianSly,https://www.tripadvisor.ca/Profile/AdrianSly,"Despite some issues, would return. Great location, as you are walking distance to Union ( train ) station, CN tower, the Ripleys Aquarium, Scotiabank Arena and Rogers Centre..  We did have issues regarding check-in, as it seemed our given room, had seemed to be also given to someone else, after we had checked-in.', '…",Jan. 2019, December 2018
27,4.0,Deborahbajan,https://www.tripadvisor.ca/Profile/Deborahbajan,"Lovely hotel I just stayed here for the second time this year in December. Once again, it did not disappoint. The staff are amazingly courteous and friendly and check in and check out is always so simple.   The room was very clean and we had a nice view of the lake. The only thing I did not', '…",Jan. 2019, December 2018
27,5.0,Burts84,https://www.tripadvisor.ca/Profile/Burts84,"Great hotel  We visited Toronto to see the ice hockey (which they lost by hey) and the New Year’s Eve fireworks. The location of this hotel is fantastic, right next to the cn tower, scotiabank arena and easy access to the path. The bed was comfortable and the views over the city were great.', '…",Jan. 2019, December 2018
27,4.0,sunny1010Ontario,https://www.tripadvisor.ca/Profile/sunny1010Ontario,"Don’t stay on rooms facing tracks  We have stayed a number of times at this hotel. We have always stayed on the lake view side. This time we were on floor 8 facing the tracks it was is very very noisy. I would recommend requesting the other side of the hotel for your stay.   One change that we have experienced is', '…",Jan. 2019, January 2019
27,1.0,pijanka,https://www.tripadvisor.ca/Profile/pijanka,"Nightmare hotel experience, but nice rooms and view I booked a 1 bedroom suite for 1 night for our family of 4, kids aged 11 and 7. When we arrived at 4pm we were told our room was not ready (housekeeping was short-staffed and behind). The front desk clerk offered for us to leave our bags in their baggage room, or take a smaller', '…",Jan. 2019, December 2018
27,4.0,garycharles1,https://www.tripadvisor.ca/Profile/garycharles1,"Excellent Location - somewhat dated The room is the typical 200 or so square foot room with two queen beds. Shower is integrated in bathtub. Very odd configuration of bathtub fixtures: the faucet and temp/control were at the opposite end of the bathtub spout and shower head.   My room was on the 9th floor facing', '…",Jan. 2019, January 2019
27,5.0,dttr,https://www.tripadvisor.ca/Profile/DTRey,"good location and great rooms location is excellent; one can ride the train from the airport, take the above ground pedestrian tunnels/walkways from the station straight to the hotel in a few mins. The hotel is gorgeous; modern and stylish with very nice rooms and a great bar/restaurant.",Jan. 2019, October 2018
27,5.0,Caroline,https://www.tripadvisor.ca/Profile/carolinevagabond,"Central Location Great stay! My room was on the 22nd floor and I had a view of the trains coming in to union station. I wasn’t bothered by the sound of the trains at all. For myself the noise was minimal. The bed in the hotel room was very comfortable and I liked the adjustable and handheld', '…",Jan. 2019, December 2018
27,5.0,Marius M,https://www.tripadvisor.ca/Profile/812mariusm,"A gem in Downtown Toronto! Wow a 10+ experience. Our family had a chance to stay here for a night. First, let me tell you that it is the perfect location if you want to attend an event at Rogers Center or Scotiabank Arena or if you want to experience prime attractions such us CN Tower, Ripley's Aquarium,"", '…",Dec. 2018, December 2018
27,5.0,Rodnell W,https://www.tripadvisor.ca/Profile/rodnellw,"Room With A View Wonderful stay at the Delta Hotel with my family.    A premiere property offering a premium experience.  The hotel is perfectly located in the heart of downtown Toronto.  Within minutes of Toronto's two biggest sports venues.  Beyond the quality of the rooms and proximity to"", '…",Dec. 2018, December 2018
27,5.0,gz138,https://www.tripadvisor.ca/Profile/gz138,"Pretty hotel with a nice view The kids loved the place, the little one (5 yr old) didn\'t want to leave the ""hotel"", he\'d rather stay there than go back home. The teenager loved the wifi and hotel amenities. The rooftop bar played good music, there is corn hole for the kids to play and the pool is also on the', '…",Dec. 2018, August 2018
27,5.0,F&W Critic,https://www.tripadvisor.ca/Profile/FWCritic,"Pray you get room 4014 Omg! I'm not sure WHAT I did to deserve a room that was as spectacular as this!! I got the room that's pictured on the website, where the bath and bathroom get a 180 degree view of the Toronto skyline!   what !?!??!  If I could give this more then five stars it would be 10"", '…",Dec. 2018, December 2018
27,5.0,Angie S,https://www.tripadvisor.ca/Profile/AngieS662,"We love to stay at this resort to park, stay and fly! Very clean, comfy beds, quality night sleep!  The hotel amenities are awesome!  There is a huge pool and hot tub, we always pack our swim suit!   There are multiple restaurants and a lovely bar to relax and enjoy a few drinks or a nice meal.   ",Dec. 2018, December 2018
